qp,500,1381.5667629241943
qp,500,1343.4648513793945
qp,500,1354.703664779663
qp,1000,1343.6906337738037
qp,1000,1325.176477432251
qp,1000,1332.8487873077393
qp,1500,1346.0745811462402
qp,1500,1379.8317909240723
qp,1500,1430.842638015747
qp,2000,1349.9979972839355
qp,2000,1365.8249378204346
qp,2000,1388.7262344360352
qp,2500,1370.4462051391602
qp,2500,1381.3025951385498
qp,2500,1342.956304550171
qp,3000,1337.010383605957
qp,3000,1383.8725090026855
qp,3000,1339.388370513916
qp,3500,1331.876516342163
qp,3500,1324.4001865386963
qp,3500,1355.924129486084
qp,4000,1324.5911598205566
qp,4000,1341.667652130127
qp,4000,1608.5221767425537
qp,4500,1580.6994438171387
qp,4500,1648.8635540008545
qp,4500,2106.8828105926514
qp,5000,3801.816940307617
qp,5000,3996.88458442688
qp,5000,3459.758520126343
qp,5500,1658.2744121551514
qp,5500,1587.4629020690918
qp,5500,1594.2795276641846
qp,6000,1577.2840976715088
qp,6000,1599.8303890228271
qp,6000,1603.4016609191895
qp,6500,1593.8615798950195
qp,6500,1556.8876266479492
qp,6500,1599.3075370788574
qp,7000,1601.6292572021484
qp,7000,1591.6130542755127
qp,7000,1593.2574272155762
qp,7500,1596.078634262085
qp,7500,1618.7610626220703
qp,7500,1567.5694942474365
qp,8000,1598.9420413970947
qp,8000,5792.181491851807
qp,8000,1597.306251525879
qp,8500,1576.0118961334229
qp,8500,1736.8485927581787
qp,8500,1582.998275756836
qp,9000,1595.435619354248
qp,9000,1626.9068717956543
qp,9000,1634.2015266418457
qp,9500,1164.241075515747
qp,9500,1306.297779083252
qp,9500,1133.174180984497
qp,10000,1298.743486404419
qp,10000,1300.374984741211
qp,10000,1309.664011001587
ln,500,1303.2591342926025
ln,500,1311.9184970855713
ln,500,1303.239107131958
ln,1000,1306.4486980438232
ln,1000,1327.3985385894775
ln,1000,1298.905849456787
ln,1500,1314.3067359924316
ln,1500,1301.2287616729736
ln,1500,1289.8361682891846
ln,2000,1320.2674388885498
ln,2000,1136.789083480835
ln,2000,1118.680715560913
ln,2500,1128.8979053497314
ln,2500,1300.279140472412
ln,2500,1317.8927898406982
ln,3000,1294.6407794952393
ln,3000,1433.8176250457764
ln,3000,1333.918809890747
ln,3500,1349.7629165649414
ln,3500,1489.0971183776855
ln,3500,1297.6648807525635
ln,4000,1294.403314590454
ln,4000,1300.9345531463623
ln,4000,1290.1089191436768
ln,4500,1312.7617835998535
ln,4500,1131.9622993469238
ln,4500,1142.9119110107422
ln,5000,1293.466329574585
ln,5000,1145.0800895690918
ln,5000,1138.5843753814697
ln,5500,1177.8888702392578
ln,5500,1141.3521766662598
ln,5500,1154.862880706787
ln,6000,1144.4501876831055
ln,6000,1119.0893650054932
ln,6000,1122.284173965454
ln,6500,1147.6655006408691
ln,6500,1310.2285861968994
ln,6500,1164.8850440979004
ln,7000,1290.1291847229004
ln,7000,1143.266201019287
ln,7000,1297.051191329956
ln,7500,1616.2102222442627
ln,7500,1586.747407913208
ln,7500,1594.3725109100342
ln,8000,1587.5630378723145
ln,8000,1767.4152851104736
ln,8000,1622.4150657653809
ln,8500,1583.8093757629395
ln,8500,1595.663070678711
ln,8500,1572.8332996368408
ln,9000,1562.6471042633057
ln,9000,1584.2504501342773
ln,9000,1471.5094566345215
ln,9500,1579.378604888916
ln,9500,1585.6001377105713
ln,9500,1592.2210216522217
ln,10000,1857.5727939605713
ln,10000,1619.8992729187012
ln,10000,1618.1809902191162
